"","LATITUDE","LONGITUDE","POPULATION","gdd","precip","TRACT"
"44699",40.672548,-73.87683,3914,4062,NA,"119400"
"44700",40.67521,-73.872627,5403,4062,NA,"119600"
"44701",40.67663,-73.893807,3426,4356,4473,"119800"
"44702",40.674734,-73.867805,2148,4062,NA,"120000"
"44703",40.676818,-73.864457,1900,4062,NA,"120200"
"44704",40.671461,-73.86582,8938,4062,NA,"120800"
"44705",40.669867,-73.872169,4035,4062,NA,"121000"
"44706",40.667498,-73.865297,4351,4062,NA,"121400"
"44707",40.66553,-73.863245,5495,4062,NA,"122000"
"44708",40.696257,-73.957284,6008,4228,NA,"123700"
"44709",40.653383,-73.980533,2540,4296,4660,"150200"
"44710",40.643413,-73.967633,3317,4296,4660,"152200"
"44711",43.940405,-75.341016,2675,2585,4138,"950100"
"44712",43.964634,-75.430227,4463,2585,4138,"950200"
"44713",43.837657,-75.554843,7798,2585,4138,"950300"
"44714",43.776748,-75.377915,2859,2585,4138,"950400"
"44715",43.752642,-75.497935,2474,2585,4138,"950500"
"44716",43.622504,-75.309594,1818,2291,NA,"950600"
"44717",43.562049,-75.427471,5000,2291,NA,"950700"
"44718",42.962704,-77.850377,4255,3175,3228,"030100"
"44719",42.847612,-77.856571,5237,3175,3228,"030201"
"44720",42.859087,-77.723172,5843,3175,3228,"030202"
"44721",42.910697,-77.745125,3385,3175,3228,"030300"
"44722",42.797448,-77.806992,3538,3173,3146,"030400"
"44723",42.796148,-77.822618,3041,3173,3146,"030500"
"44724",42.903335,-77.613068,4305,3175,3228,"030600"
"44725",42.813631,-77.668938,7809,3125,3573,"030700"
"44726",42.721887,-77.851933,5922,3173,3146,"030800"
"44727",42.723069,-77.875667,2986,3173,3146,"030900"
"44728",42.669922,-77.83024,1008,3173,3146,"031000"
"44729",42.679105,-77.634014,4912,3125,3573,"031100"
"44730",42.569047,-77.939752,3948,3293,NA,"031200"
"44731",42.59179,-77.73562,4486,3386,NA,"031300"
"44732",42.560699,-77.695077,4718,3386,NA,"031400"
"44733",42.932005,-75.851099,3172,2544,4633,"030501"
"44734",42.924437,-75.865201,3914,2544,4633,"030502"
"44735",42.885517,-75.667185,7235,2544,4633,"030700"
"44736",42.779155,-75.747916,3895,2544,4633,"030800"
"44737",42.81963,-75.542183,4379,2544,4633,"030900"
"44738",42.837157,-75.511229,5319,2544,4633,"031000"
"44739",42.818657,-75.324649,2545,2848,NA,"031100"
"44740",43.095878,-75.648771,2736,2911,4369,"940101"
"44741",43.090389,-75.655922,4977,2911,4369,"940102"
"44742",43.076147,-75.660271,3680,2911,4369,"940103"
"44743",43.117441,-75.752254,3525,2778,4935,"940200"
"44744",43.077984,-75.753115,5597,2544,4633,"940300"
"44745",43.133767,-75.912302,7309,3260,NA,"940401"
"44746",43.049238,-75.879979,4949,3260,NA,"940403"
"44747",42.994147,-75.692065,7129,2544,4633,"940600"
"44748",43.050134,-75.862731,3081,3260,NA,"940700"
"44749",43.166381,-77.629671,2589,3177,NA,"000200"
"44750",43.173271,-77.609789,2087,3177,NA,"000700"
"44751",43.154915,-77.583772,3668,3177,NA,"001000"
"44752",43.169906,-77.607232,1843,3177,NA,"001300"
"44753",43.172389,-77.596675,1021,3177,NA,"001500"
"44754",43.200404,-77.647401,5182,3177,NA,"001800"
"44755",43.197929,-77.635604,2530,3177,NA,"001900"
"44756",43.191464,-77.637249,4812,3177,NA,"002000"
"44757",43.185744,-77.639417,3577,3177,NA,"002100"
"44758",43.181614,-77.639373,3039,3177,NA,"002200"
"44759",43.175612,-77.635133,4254,3177,NA,"002300"
"44760",43.172874,-77.642849,3573,3177,NA,"002400"
"44761",43.148633,-77.626272,1432,3177,NA,"002700"
"44762",43.150173,-77.58915,3740,3177,NA,"002900"
"44763",43.144462,-77.59386,1924,3177,NA,"003000"
"44764",43.1467,-77.582339,4626,3177,NA,"003100"
"44765",43.145589,-77.605442,1827,3177,NA,"003200"
"44766",43.140223,-77.59966,1657,3177,NA,"003300"
"44767",43.139736,-77.609236,2506,3177,NA,"003400"
"44768",43.134694,-77.604781,1514,3177,NA,"003500"
"44769",43.137524,-77.594031,2703,3177,NA,"003600"
"44770",43.138989,-77.582951,3074,3177,NA,"003700"
"44771",43.129478,-77.628665,2320,3177,NA,"003802"
"44772",43.121179,-77.618553,7253,3177,NA,"003805"
"44773",43.179652,-77.623308,2042,3177,NA,"003900"
"44774",43.166854,-77.643588,1327,3177,NA,"004000"
"44775",43.163249,-77.635205,1227,3177,NA,"004100"
"44776",43.186706,-77.620917,2446,3177,NA,"004602"
"44777",43.1941,-77.607822,3033,3177,NA,"004701"
"44778",43.188185,-77.60768,2189,3177,NA,"004702"
"44779",43.184348,-77.6059,2428,3177,NA,"004800"
"44780",43.181041,-77.603766,1898,3177,NA,"004900"
"44781",43.17721,-77.617945,1777,3177,NA,"005000"
"44782",43.181586,-77.614025,1441,3177,NA,"005100"
"44783",43.177024,-77.606681,1594,3177,NA,"005200"
"44784",43.173525,-77.585622,1987,3177,NA,"005300"
"44785",43.173426,-77.56889,3869,3177,NA,"005400"
"44786",43.169147,-77.587134,1981,3177,NA,"005500"
"44787",43.16831,-77.580456,2345,3177,NA,"005600"
"44788",43.164897,-77.575612,1932,3177,NA,"005700"
"44789",43.166751,-77.566848,3981,3177,NA,"005800"
"44790",43.16058,-77.572737,1752,3177,NA,"005900"
"44791",43.163666,-77.558363,3415,3177,NA,"006000"
"44792",43.162752,-77.545572,2353,3177,NA,"006100"
"44793",43.141906,-77.65343,3084,3177,NA,"006200"
"44794",43.144581,-77.642327,3071,3177,NA,"006300"
"44795",43.142704,-77.630414,2591,3177,NA,"006400"
"44796",43.14306,-77.622153,1616,3177,NA,"006500"
"44797",43.137481,-77.631129,1968,3177,NA,"006600"
"44798",43.138069,-77.642652,3066,3177,NA,"006700"
"44799",43.134432,-77.654565,2828,3177,NA,"006800"
"44800",43.135511,-77.62832,1907,3177,NA,"006900"
"44801",43.130252,-77.639737,2963,3177,NA,"007000"
"44802",43.13013,-77.646714,3177,3177,NA,"007100"
"44803",43.148524,-77.647905,2925,3177,NA,"007500"
"44804",43.156393,-77.55479,2938,3177,NA,"007600"
"44805",43.150071,-77.550475,2790,3177,NA,"007700"
"44806",43.146605,-77.566574,2458,3177,NA,"007801"
"44807",43.140108,-77.55984,1495,3177,NA,"007802"
"44808",43.183333,-77.596766,1915,3177,NA,"007900"
"44809",43.17862,-77.592347,2399,3177,NA,"008000"
"44810",43.187032,-77.590584,4390,3177,NA,"008100"
"44811",43.184294,-77.579864,3073,3177,NA,"008200"
"44812",43.181918,-77.566898,4048,3177,NA,"008301"
"44813",43.17841,-77.58197,2912,3177,NA,"008400"
"44814",43.252833,-77.616189,3678,3177,NA,"008500"
"44815",43.231259,-77.62458,4575,3177,NA,"008600"
"44816",43.163488,-77.657603,3696,3177,NA,"008701"
"44817",43.149877,-77.656916,1499,3177,NA,"008702"
"44818",43.170987,-77.655539,2580,3177,NA,"008800"
"44819",43.168284,-77.614092,1303,3177,NA,"009200"
"44820",43.164141,-77.59851,2379,3177,NA,"009301"
"44821",43.153106,-77.59741,1452,3177,NA,"009302"
"44822",43.156259,-77.606777,4430,3177,NA,"009400"
"44823",43.148764,-77.617114,2963,3177,NA,"009500"
"44824",43.151507,-77.630037,1543,3177,NA,"009601"
"44825",43.154589,-77.639077,1640,3177,NA,"009602"
"44826",43.160681,-77.642773,2272,3177,NA,"009603"
"44827",43.158067,-77.634039,1116,3177,NA,"009604"
"44828",43.247261,-77.595927,3799,3177,NA,"010100"
"44829",43.23485,-77.59909,3929,3177,NA,"010200"
"44830",43.215404,-77.607291,3788,3177,NA,"010300"
"44831",43.203539,-77.610073,5051,3177,NA,"010400"
"44832",43.218095,-77.584454,4501,3177,NA,"010500"
"44833",43.205341,-77.569577,2643,3177,NA,"010601"
"44834",43.203868,-77.590021,3687,3177,NA,"010602"
"44835",43.225345,-77.548149,3447,3177,NA,"010700"
"44836",43.211938,-77.551816,3014,3177,NA,"010800"
"44837",43.191752,-77.573954,5280,3177,NA,"010901"
"44838",43.197395,-77.553118,3313,3177,NA,"010902"
"44839",43.184529,-77.54575,5160,3177,NA,"011000"
"44840",43.171629,-77.549586,4103,3177,NA,"011100"
"44841",43.221089,-77.518566,3649,3177,NA,"011201"
"44842",43.236797,-77.502342,2076,3177,NA,"011203"
"44843",43.222609,-77.487225,5371,3177,NA,"011205"
"44844",43.205524,-77.493552,4954,3177,NA,"011207"
"44845",43.20274,-77.456624,4887,3177,NA,"011208"
"44846",43.248953,-77.420669,7878,3177,NA,"011301"
"44847",43.234109,-77.454073,5576,3177,NA,"011302"
"44848",43.208792,-77.421029,8250,3177,NA,"011400"
"44849",43.189392,-77.476258,6667,3177,NA,"011501"
"44850",43.168842,-77.498563,6060,3177,NA,"011503"
"44851",43.161471,-77.463476,6317,3177,NA,"011504"
"44852",43.141312,-77.423335,5716,3177,NA,"011505"
"44853",43.129897,-77.457332,5785,3177,NA,"011601"
"44854",43.127232,-77.505034,1314,3177,NA,"011603"
"44855",43.140672,-77.502126,2285,3177,NA,"011604"
"44856",43.135967,-77.478181,2098,3177,NA,"011605"
"44857",43.104322,-77.412283,8605,3177,NA,"011703"
"44858",43.070367,-77.462061,5152,3177,NA,"011705"
"44859",43.062417,-77.448995,4764,3177,NA,"011706"
"44860",43.077332,-77.408992,6776,3177,NA,"011707"
"44861",43.047319,-77.438813,3603,3177,NA,"011708"
"44862",43.098804,-77.443281,5214,3177,NA,"011800"
"44863",43.114053,-77.453299,6211,3177,NA,"011901"
"44864",43.088676,-77.46175,6137,3177,NA,"011902"
"44865",43.114007,-77.481381,2854,3177,NA,"012000"
"44866",43.112151,-77.49185,3733,3177,NA,"012100"
"44867",43.111098,-77.516922,6011,3177,NA,"012201"
"44868",43.091535,-77.496453,3616,3177,NA,"012202"
"44869",43.088318,-77.526651,5948,3177,NA,"012301"
"44870",43.064453,-77.511735,4226,3177,NA,"012304"
"44871",43.044948,-77.502635,4189,3177,NA,"012305"
"44872",43.068422,-77.548956,5415,3177,NA,"012306"
"44873",42.954432,-77.589312,3017,3175,3228,"012401"
"44874",42.988893,-77.535908,6135,3177,NA,"012402"
"44875",43.146354,-77.529932,4450,3177,NA,"012500"
"44876",43.131619,-77.540906,4929,3177,NA,"012600"
"44877",43.129815,-77.561125,3855,3177,NA,"012700"
"44878",43.129043,-77.585897,4431,3177,NA,"012800"
"44879",43.120496,-77.582355,5272,3177,NA,"012900"
"44880",43.103534,-77.62178,7089,3177,NA,"013001"
"44881",43.105162,-77.565788,6583,3177,NA,"013002"
"44882",43.079826,-77.585861,6467,3177,NA,"013101"
"44883",43.079593,-77.67503,7367,3177,NA,"013103"
"44884",43.077286,-77.630429,5157,3177,NA,"013104"
"44885",43.058832,-77.594883,5519,3177,NA,"013203"
"44886",43.041014,-77.630224,7952,3177,NA,"013204"
"44887",43.060841,-77.670249,4601,3177,NA,"013205"
"44888",43.034979,-77.696178,5518,3177,NA,"013206"
"44889",42.988819,-77.659784,3478,3175,3228,"013300"
"44890",43.262178,-77.632105,4043,3177,NA,"013401"
"44891",43.296111,-77.693855,3456,3177,NA,"013402"
"44892",43.28157,-77.716845,5585,3177,NA,"013503"
"44893",43.216532,-77.705692,3707,3177,NA,"013505"
"44894",43.227722,-77.723178,8682,3177,NA,"013506"
"44895",43.252416,-77.707847,5879,3177,NA,"013507"
"44896",43.252501,-77.726717,3917,3177,NA,"013508"
"44897",43.239858,-77.65262,4741,3177,NA,"013601"
"44898",43.259754,-77.676127,5471,3177,NA,"013603"
"44899",43.244816,-77.676178,5360,3177,NA,"013604"
"44900",43.244324,-77.631313,2191,3177,NA,"013701"
"44901",43.247466,-77.639861,3412,3177,NA,"013702"
"44902",43.228243,-77.63688,5906,3177,NA,"013800"
"44903",43.222112,-77.649951,4305,3177,NA,"013901"
"44904",43.209151,-77.652845,4189,3177,NA,"013902"
"44905",43.231959,-77.679396,5042,3177,NA,"014001"
"44906",43.21597,-77.685795,4658,3177,NA,"014003"
"44907",43.215034,-77.668778,3641,3177,NA,"014004"
"44908",43.197937,-77.686433,3757,3177,NA,"014102"
"44909",43.20416,-77.714284,4448,3177,NA,"014103"
"44910",43.191802,-77.722632,3705,3177,NA,"014104"
"44911",43.14985,-77.733912,6660,3177,NA,"014202"
"44912",43.172017,-77.716019,6596,3177,NA,"014203"
"44913",43.15815,-77.724156,2503,3177,NA,"014204"
"44914",43.171414,-77.693428,2916,3177,NA,"014301"
"44915",43.157507,-77.695322,4910,3177,NA,"014302"
"44916",43.135446,-77.687466,4815,3177,NA,"014400"
"44917",43.115169,-77.76342,4331,3177,NA,"014501"
"44918",43.119887,-77.728961,3225,3177,NA,"014503"
"44919",43.113378,-77.713744,5590,3177,NA,"014504"
"44920",43.118884,-77.799713,5367,3177,NA,"014505"
"44921",43.089088,-77.789916,5570,3177,NA,"014601"
"44922",43.090858,-77.736124,4552,3177,NA,"014602"
"44923",43.018239,-77.782393,4775,3175,3228,"014700"
"44924",43.236169,-77.79709,5528,3177,NA,"014802"
"44925",43.315356,-77.786937,3351,3177,NA,"014803"
"44926",43.289521,-77.790763,6754,3177,NA,"014804"
"44927",43.187792,-77.8027,5558,3177,NA,"014901"
"44928",43.168453,-77.840164,5093,3177,NA,"014903"
"44929",43.138661,-77.776237,5536,3177,NA,"014905"
"44930",43.18068,-77.776599,3669,3177,NA,"014906"
"44931",43.090187,-77.869353,5590,3177,NA,"015000"
"44932",43.304788,-77.890051,4828,3378,NA,"015101"
"44933",43.315693,-77.944601,4217,3378,NA,"015102"
"44934",43.243707,-77.916412,6736,3378,NA,"015200"
"44935",43.211842,-77.951793,2919,3378,NA,"015301"
"44936",43.204069,-77.937848,3183,3378,NA,"015303"
"44937",43.215671,-77.939619,4472,3378,NA,"015304"
"44938",43.18125,-77.938028,3601,3378,NA,"015400"
"44939",43.230842,-77.558197,24,3177,NA,"980100"
"44940",42.937327,-74.20062,2380,2895,4638,"070200"
"44941",42.943881,-74.19287,2182,2895,4638,"070300"
"44942",42.949434,-74.205963,2128,2895,4638,"070400"
"44943",42.951438,-74.193685,2779,2895,4638,"070500"
"44944",42.944014,-74.182523,2052,2895,4638,"070600"
"44945",42.951772,-74.173073,2595,2895,4638,"070700"
"44946",42.936928,-74.174487,2888,2895,4638,"070800"
"44947",42.932364,-74.18222,1616,2895,4638,"070900"
"44948",42.959826,-74.173681,5566,2895,4638,"072100"
"44949",42.957538,-74.363023,3844,2895,4638,"072200"
"44950",42.937282,-74.567328,3240,2783,NA,"072300"
"44951",43.002325,-74.679668,2631,2815,NA,"072400"
"44952",42.929355,-74.655257,4297,2783,NA,"072500"
"44953",42.887636,-74.586361,3730,2783,NA,"072600"
"44954",42.891062,-74.404341,4222,2895,4638,"072700"
"44955",42.871003,-74.254075,4069,2895,4638,"072800"
"44956",40.815057,-73.741671,5010,4356,4473,"300100"
"44957",40.804339,-73.741143,4565,4356,4473,"300300"
"44958",40.802442,-73.728079,5438,4039,4657,"300400"
"44959",40.788675,-73.740139,5485,4356,4473,"300500"
"44960",40.789184,-73.720626,6445,4039,4657,"300600"
"44961",40.787143,-73.72539,5870,4039,4657,"300700"
"44962",40.774218,-73.729336,4226,4039,4657,"300800"
"44963",40.773507,-73.688964,8009,4039,4657,"300900"
"44964",40.84103,-73.689534,5332,4039,4657,"301000"
"44965",40.841842,-73.714496,6556,4039,4657,"301101"
"44966",40.846178,-73.700698,4526,4039,4657,"301102"
"44967",40.826994,-73.696169,5889,4039,4657,"301200"
"44968",40.833194,-73.689064,4887,4039,4657,"301300"
"44969",40.822158,-73.677714,2040,4039,4657,"301400"
"44970",40.807123,-73.700896,3226,4039,4657,"301500"
"44971",40.805567,-73.674524,4665,4039,4657,"301600"
"44972",40.799118,-73.681637,2693,4039,4657,"301700"
"44973",40.790711,-73.70285,5073,4039,4657,"301800"
"44974",40.792228,-73.680564,3007,4039,4657,"301900"
"44975",40.800163,-73.650076,4997,4039,4657,"302000"
"44976",40.804249,-73.626868,4309,4039,4657,"302101"
"44977",40.790018,-73.629439,3410,4039,4657,"302102"
"44978",40.787347,-73.64792,3868,4039,4657,"302200"
"44979",40.770998,-73.660096,4915,4039,4657,"302300"
"44980",40.770683,-73.648637,5182,4039,4657,"302400"
"44981",40.7733,-73.634538,2742,4039,4657,"302501"
"44982",40.779073,-73.607312,2553,4039,4657,"302502"
"44983",40.732025,-73.701997,2339,4039,4657,"302600"
"44984",40.740135,-73.696858,4314,4039,4657,"302700"
"44985",40.745895,-73.690052,6253,4039,4657,"302800"
"44986",40.746754,-73.679976,4332,4039,4657,"302900"
"44987",40.73552,-73.685806,5674,4039,4657,"303000"
"44988",40.759153,-73.679715,3592,4039,4657,"303101"
"44989",40.756333,-73.663791,4295,4039,4657,"303102"
"44990",40.747805,-73.663305,3767,4039,4657,"303201"
"44991",40.7405,-73.667167,4039,4039,4657,"303202"
"44992",40.759554,-73.649823,3166,4039,4657,"303301"
"44993",40.758741,-73.644318,4121,4039,4657,"303302"
"44994",40.760043,-73.634678,2556,4039,4657,"303400"
"44995",40.747572,-73.65071,5154,4039,4657,"303500"
"44996",40.745334,-73.641661,6911,4039,4657,"303600"
"44997",40.748484,-73.62882,6718,4039,4657,"303700"
"44998",40.751282,-73.611691,4981,4039,4657,"303800"
"44999",40.766495,-73.587091,3906,4039,4657,"303900"
"45000",40.751479,-73.598825,2554,4039,4657,"304001"
"45001",40.755013,-73.592113,4281,4039,4657,"304002"
"45002",40.760557,-73.580569,4405,4039,4657,"304100"
"45003",40.755602,-73.570744,3751,4039,4657,"304202"
"45004",40.763361,-73.562459,5559,4039,4657,"304203"
"45005",40.759987,-73.572461,4749,4039,4657,"304204"
"45006",40.722905,-73.722114,3391,4039,4657,"404300"
"45007",40.720929,-73.711044,4950,4039,4657,"404400"
"45008",40.725292,-73.697854,4126,4039,4657,"404500"
"45009",40.717916,-73.699252,4448,4039,4657,"404600"
"45010",40.725507,-73.686324,5934,4039,4657,"404700"
"45011",40.711543,-73.700755,6358,4039,4657,"404800"
"45012",40.702766,-73.721884,5214,4062,NA,"404901"
"45013",40.703744,-73.715962,4292,4062,NA,"404902"
"45014",40.704378,-73.70168,5134,4039,4657,"405000"
"45015",40.69232,-73.702782,7823,4062,NA,"405100"
"45016",40.700594,-73.692567,6141,4039,4657,"405200"
"45017",40.711973,-73.682672,3498,4039,4657,"405301"
"45018",40.711898,-73.671268,4135,4039,4657,"405302"
"45019",40.699576,-73.685616,7562,4039,4657,"405400"
"45020",40.702657,-73.671921,5412,4039,4657,"405500"
"45021",40.695509,-73.673739,4043,4039,4657,"405600"
"45022",40.687934,-73.677906,4670,4039,4657,"405700"
"45023",40.712278,-73.660784,4024,4039,4657,"405800"
"45024",40.690266,-73.661155,5218,4039,4657,"405900"
"45025",40.701322,-73.654074,4607,4039,4657,"406001"
"45026",40.696091,-73.64944,3137,4039,4657,"406002"
"45027",40.708377,-73.646869,2915,4039,4657,"406100"
"45028",40.690311,-73.644946,2985,4039,4657,"406201"
"45029",40.675393,-73.655451,5615,3674,4826,"406202"
"45030",40.723137,-73.677071,3811,4039,4657,"406300"
"45031",40.729232,-73.656226,6642,4039,4657,"406400"
"45032",40.721214,-73.632319,6599,4039,4657,"406501"
"45033",40.735645,-73.625082,4145,4039,4657,"406600"
"45034",40.704092,-73.631189,3576,4039,4657,"406701"
"45035",40.710731,-73.632934,4923,4039,4657,"406702"
"45036",40.712325,-73.622443,4576,4039,4657,"406801"
"45037",40.71306,-73.621447,4873,4039,4657,"406802"
"45038",40.715702,-73.614316,7272,4039,4657,"406900"
"45039",40.697015,-73.624791,7164,4039,4657,"407000"
"45040",40.695164,-73.616306,5181,4039,4657,"407101"
"45041",40.696487,-73.608464,5489,4039,4657,"407102"
"45042",40.707558,-73.614339,4941,4039,4657,"407201"
"45043",40.706134,-73.609391,3325,4039,4657,"407203"
"45044",40.708018,-73.603288,2571,4039,4657,"407204"
"45045",40.724466,-73.600939,6208,4039,4657,"407301"
"45046",40.713807,-73.590049,5055,4039,4657,"407302"
"45047",40.704512,-73.594211,5545,4039,4657,"407401"
"45048",40.704612,-73.584464,3588,4039,4657,"407402"
"45049",40.694278,-73.599155,5223,4039,4657,"407501"
"45050",40.693964,-73.58923,5348,4039,4657,"407502"
"45051",40.746622,-73.567399,5408,4039,4657,"407600"
"45052",40.740971,-73.559483,4692,4039,4657,"407700"
"45053",40.73732,-73.547983,5466,4039,4657,"407801"
"45054",40.731649,-73.552813,2381,4039,4657,"407802"
"45055",40.707626,-73.574098,5376,4039,4657,"407900"
"45056",40.714779,-73.567851,6324,4039,4657,"408000"
"45057",40.705997,-73.555617,6803,4039,4657,"408100"
"45058",40.718673,-73.55306,6702,4039,4657,"408200"
"45059",40.714071,-73.538184,7073,4039,4657,"408300"
"45060",40.693832,-73.562863,3961,4039,4657,"408400"
"45061",40.700111,-73.543524,6153,3838,4236,"408500"
"45062",40.736608,-73.532008,4472,4039,4657,"408600"
"45063",40.740073,-73.525497,4908,4039,4657,"408700"
"45064",40.737641,-73.50353,6829,3804,NA,"408800"
"45065",40.72955,-73.527665,5715,4039,4657,"408900"
"45066",40.726565,-73.500753,5705,3804,NA,"409000"
"45067",40.714439,-73.524124,5249,3838,4236,"409100"
"45068",40.720438,-73.513526,6160,3838,4236,"409200"
"45069",40.711446,-73.509016,4292,3838,4236,"409300"
"45070",40.712459,-73.496038,4525,3838,4236,"409400"
"45071",40.707611,-73.492335,4026,3838,4236,"409500"
"45072",40.700797,-73.520665,5101,3838,4236,"409600"
"45073",40.696226,-73.504743,4246,3838,4236,"409700"
"45074",40.688866,-73.714243,5479,4062,NA,"409800"
"45075",40.681468,-73.715332,7787,4062,NA,"409900"
"45076",40.682005,-73.691462,3362,4062,NA,"410000"
"45077",40.676791,-73.675384,5994,3674,4826,"410100"
"45078",40.670685,-73.668184,3818,3674,4826,"410200"
"45079",40.674281,-73.717257,6396,4062,NA,"410300"
"45080",40.668028,-73.719181,5357,4062,NA,"410400"
"45081",40.668166,-73.701535,7186,4062,NA,"410500"
"45082",40.670284,-73.69144,7195,3674,4826,"410600"
"45083",40.65262,-73.696368,6247,4062,NA,"410700"
"45084",40.652457,-73.707031,5130,4062,NA,"410800"
"45085",40.654938,-73.717917,5962,4062,NA,"410900"
"45086",40.620197,-73.745018,5372,4062,NA,"411000"
"45087",40.615538,-73.744618,4421,4062,NA,"411100"
"45088",40.625061,-73.727619,6592,4062,NA,"411200"
"45089",40.645331,-73.72981,3800,4062,NA,"411301"
"45090",40.636967,-73.721016,6838,4062,NA,"411302"
"45091",40.632008,-73.710097,6483,4062,NA,"411400"
"45092",40.630325,-73.694436,2890,3674,4826,"411500"
"45093",40.611967,-73.729134,6482,4062,NA,"411600"
"45094",40.641935,-73.694993,6819,4062,NA,"411700"
"45095",40.662637,-73.678381,6353,3674,4826,"411800"
"45096",40.652419,-73.674423,3387,3674,4826,"411901"
"45097",40.650659,-73.683025,3620,3674,4826,"411902"
"45098",40.659586,-73.664112,6067,3674,4826,"412000"
"45099",40.646103,-73.666044,6474,3674,4826,"412100"
"45100",40.636181,-73.66839,5556,3674,4826,"412200"
"45101",40.654006,-73.646496,3280,3674,4826,"412301"
"45102",40.652257,-73.639507,3593,3674,4826,"412302"
"45103",40.661108,-73.640639,5177,3674,4826,"412400"
"45104",40.666849,-73.639323,4295,3674,4826,"412500"
"45105",40.676814,-73.63396,3703,3674,4826,"412600"
"45106",40.666429,-73.62588,3975,3674,4826,"412700"
"45107",40.682018,-73.6212,3243,3674,4826,"412800"
"45108",40.678806,-73.609801,5955,3674,4826,"412900"
"45109",40.643817,-73.648046,4315,3674,4826,"413001"
"45110",40.632912,-73.653527,3734,3674,4826,"413002"
"45111",40.649621,-73.627622,5032,3674,4826,"413100"
"45112",40.6317,-73.643269,6482,3674,4826,"413200"
"45113",40.638313,-73.628524,6844,3674,4826,"413300"
"45114",40.626099,-73.627736,5702,3674,4826,"413400"
"45115",40.669506,-73.611242,7362,3674,4826,"413500"
"45116",40.65755,-73.611319,5430,3674,4826,"413600"
"45117",40.645253,-73.610373,5286,3674,4826,"413700"
"45118",40.63404,-73.609316,4201,3674,4826,"413803"
"45119",40.631533,-73.599492,3901,3674,4826,"413804"
"45120",40.679473,-73.591282,7536,3674,4826,"413900"
"45121",40.684912,-73.582142,4004,4039,4657,"414001"
"45122",40.675248,-73.579039,4718,3674,4826,"414002"
"45123",40.668678,-73.588848,6555,3674,4826,"414100"
"45124",40.659283,-73.592405,5134,3674,4826,"414201"
"45125",40.663137,-73.583749,4533,3674,4826,"414202"
"45126",40.654043,-73.591614,3499,3674,4826,"414301"
"45127",40.648889,-73.593822,4416,3674,4826,"414303"
"45128",40.650158,-73.581368,3760,3674,4826,"414304"
"45129",40.656826,-73.5762,5239,3674,4826,"414400"
"45130",40.638404,-73.590542,5439,3674,4826,"414501"
"45131",40.637731,-73.579754,4285,3674,4826,"414502"
"45132",40.682431,-73.565082,3723,3838,4236,"414600"
"45133",40.683608,-73.554326,4588,3838,4236,"414700"
"45134",40.682515,-73.541945,6614,3838,4236,"414800"
"45135",40.688395,-73.53104,7174,3838,4236,"414900"
"45136",40.669683,-73.561928,5999,3838,4236,"415000"
"45137",40.657796,-73.557628,2741,3838,4236,"415101"
"45138",40.647065,-73.551042,5159,3838,4236,"415102"
"45139",40.667939,-73.548882,3770,3838,4236,"415201"
"45140",40.649879,-73.538977,4428,3838,4236,"415202"
"45141",40.672824,-73.532913,6046,3838,4236,"415300"
"45142",40.659009,-73.531396,5375,3838,4236,"415401"
"45143",40.652686,-73.522942,4797,3838,4236,"415402"
"45144",40.695248,-73.487401,2613,3838,4236,"415500"
"45145",40.681284,-73.517522,5659,3838,4236,"415600"
"45146",40.660832,-73.511703,6091,3838,4236,"415700"
"45147",40.683523,-73.502345,7121,3838,4236,"415802"
"45148",40.669903,-73.492927,3998,3838,4236,"416000"
"45149",40.658907,-73.494219,6492,3838,4236,"416100"
"45150",40.603465,-73.654048,3715,3674,4826,"416201"
"45151",40.604437,-73.655893,4655,3674,4826,"416202"
"45152",40.58797,-73.719045,3940,4062,NA,"416300"
"45153",40.586164,-73.695918,3891,3674,4826,"416401"
"45154",40.586544,-73.685262,3249,3674,4826,"416402"
"45155",40.590623,-73.668869,6158,3674,4826,"416500"
"45156",40.585873,-73.669397,5392,3674,4826,"416600"
"45157",40.590403,-73.652258,4329,3674,4826,"416701"
"45158",40.584395,-73.652443,4155,3674,4826,"416702"
"45159",40.59178,-73.642247,2103,3674,4826,"416801"
"45160",40.585172,-73.642173,3998,3674,4826,"416802"
"45161",40.589712,-73.610495,4116,3674,4826,"416900"
"45162",40.879005,-73.638159,3526,4039,4657,"517000"
"45163",40.866915,-73.641592,5204,4039,4657,"517101"
"45164",40.877011,-73.622876,2362,4039,4657,"517102"
"45165",40.857194,-73.630566,8058,4039,4657,"517200"
"45166",40.867649,-73.620908,3026,4039,4657,"517301"
"45167",40.858314,-73.610574,4788,4039,4657,"517302"
"45168",40.845822,-73.643598,4995,4039,4657,"517400"
"45169",40.828199,-73.634537,3821,4039,4657,"517500"
"45170",40.843034,-73.619523,4697,4039,4657,"517600"
"45171",40.828811,-73.563397,7636,4039,4657,"517701"
"45172",40.80956,-73.571619,2535,4039,4657,"517705"
"45173",40.883357,-73.580923,3546,4039,4657,"517801"
"45174",40.87761,-73.595142,3406,4039,4657,"517802"
"45175",40.906891,-73.569341,4626,4039,4657,"517901"
"45176",40.906467,-73.542455,2854,4039,4657,"517902"
"45177",40.865904,-73.532128,6707,4039,4657,"518000"
"45178",40.848976,-73.531796,2709,4039,4657,"518100"
"45179",40.856023,-73.491553,4435,3804,NA,"518201"
