"","station","cldd","cdd","qual","lat","long"
"2848","USC00290915","3956R",3956,"R",34.4219,-106.8325
"2849","USC00290983","3594S",3594,"S",33.9114,-106.3494
"2850","USC00290992","4448R",4448,"R",33.4594,-104.4042
"2851","USC00291063","3469S",3469,"S",36.6669,-107.9603
"2852","USC00291138","4145R",4145,"R",33.8044,-106.8908
"2853","USC00291153","5199R",5199,"R",32.5158,-104.3828
"2854","USC00291180","1531R",1531,"R",36.7444,-106.4472
"2855","USC00291286","4855S",4855,"S",32.8967,-107.3092
"2856","USC00291332","3737R",3737,"R",34.9039,-103.4428
"2857","USC00291440","2538S",2538,"S",33.5311,-105.5947
"2858","USC00291450","1973R",1973,"R",36.7386,-103.9936
"2859","USC00291469","5325S",5325,"S",32.3478,-104.2225
"2860","USC00291480","5410S",5410,"S",32.1783,-104.4433
"2861","USC00291515","3450S",3450,"S",33.6308,-105.8964
"2862","USC00291630","1618S",1618,"S",36.7408,-105.5956
"2863","USC00291647","2650S",2650,"S",36.0286,-107.9106
"2864","USC00291664","1208S",1208,"S",36.9178,-106.5781
"2865","USC00291813","2186S",2186,"S",36.4661,-104.9456
"2866","USC00291840","4066R",4066,"R",33.9,-105
"2867","USC00291910","3288S",3288,"S",32.8331,-108.5036
"2868","USC00291918","2299R",2299,"R",34.9319,-105.5872
"2869","USC00291931","1034R",1034,"R",32.9544,-105.7353
"2870","USC00291939","4243S",4243,"S",34.4289,-103.1992
"2871","USC00291963","3723R",3723,"R",34.5989,-103.2161
"2872","USC00291982","3257S",3257,"S",35.6414,-106.3322
"2873","USC00292030","4773S",4773,"S",35.4072,-104.1906
"2874","USC00292095","2520R",2520,"R",34.1492,-105.6975
"2875","USC00292096","2288R",2288,"R",34.1,-105.6833
"2876","USC00292100","3205R",3205,"R",35.2489,-106.595
"2877","USC00292207","4266R",4266,"R",33.5133,-103.3403
"2878","USC00292241","1796R",1796,"R",36.0106,-106.9683
"2879","USC00292250","2832S",2832,"S",35.0883,-107.5178
"2880","USC00292436","4745R",4745,"R",32.2531,-107.7531
"2881","USC00292453","2679R",2679,"R",36.75,-103.8333
"2882","USC00292510","3461C",3461,"C",35.1842,-105.0569
"2883","USC00292608","1770S",1770,"S",36.9358,-107
"2884","USC00292700","932S",932,"S",36.5575,-105.2628
"2885","USC00292785","1780S",1780,"S",35.0381,-108.3492
"2886","USC00292820","2369R",2369,"R",36.3467,-106.1878
"2887","USC00292837","1714S",1714,"S",36.5928,-106.73
"2888","USC00292848","5331S",5331,"S",33.1461,-107.1844
"2889","USC00292854","4271R",4271,"R",33.9403,-103.6572
"2890","USC00292865","2498S",2498,"S",32.9161,-105.3381
"2891","USC00293031","2864R",2864,"R",35.9989,-106.0589
"2892","USC00293060","2471S",2471,"S",34.8242,-106.0344
"2893","USC00293142","3194R",3194,"R",36.6897,-108.3086
"2894","USC00293157","3954S",3954,"S",32.6317,-107.8636
"2895","USC00293180","2217R",2217,"R",34.6528,-108.6764
"2896","USC00293265","4149R",4149,"R",32.7939,-108.1514
"2897","USC00293294","4183S",4183,"S",34.4667,-104.2319
"2898","USC00293340","2870S",2870,"S",36.7381,-108.3483
"2899","USC00293368","4925R",4925,"R",32.2261,-108.0867
"2900","USC00293488","1102S",1102,"S",35.8917,-105.4481
"2901","USC00293530","2597R",2597,"R",33.1975,-108.2075
"2902","USC00293577","3544S",3544,"S",33.3217,-108.8794
"2903","USC00293649","3022S",3022,"S",34.2594,-106.0931
"2904","USC00293706","2627S",2627,"S",36.5939,-103.6192
"2905","USC00293775","4607R",4607,"R",31.9175,-108.3247
"2906","USC00293855","4679R",4679,"R",32.6775,-107.1958
"2907","USC00294009","3906S",3906,"S",32.9203,-107.5656
"2908","USC00294026","5394R",5394,"R",32.7264,-103.1314
"2909","USC00294030","5296R",5296,"R",32.7125,-103.3539
"2910","USC00294112","4712R",4712,"R",32.8111,-104.7336
"2911","USC00294346","5649S",5649,"S",32.1103,-103.1872
"2912","USC00294369","2822S",2822,"S",35.7783,-106.6872
"2913","USC00294426","4256R",4256,"R",32.6161,-106.7403
"2914","USC00294719","3357R",3357,"R",35.0464,-107.3736
"2915","USC00294742","1300R",1300,"R",36.9825,-104.3753
"2916","USC00294862","2031R",2031,"R",35.5678,-105.2131
"2917","USC00294960","1898R",1898,"R",36.3042,-107.0542
"2918","USC00295079","4697S",4697,"S",32.3094,-108.6531
"2919","USC00295084","2176S",2176,"S",35.8644,-106.3214
"2920","USC00295150","3721S",3721,"S",34.7675,-106.7611
"2921","USC00295273","1648R",1648,"R",33.8225,-108.9417
"2922","USC00295290","2349R",2349,"R",36.2303,-107.5472
"2923","USC00295370","5295R",5295,"R",32.8567,-103.7625
"2924","USC00295490","2375R",2375,"R",36.5697,-104.5867
"2925","USC00295516","3764R",3764,"R",35.6022,-103.3644
"2926","USC00295560","1533S",1533,"S",35.3364,-108.4447
"2927","USC00295617","4311C",4311,"C",34.4278,-103.625
"2928","USC00295754","2618R",2618,"R",32.9325,-108.0142
"2929","USC00295908","2406R",2406,"R",35.0128,-106.045
"2930","USC00295937","3247C",3247,"C",35.8022,-103.9439
"2931","USC00295960","2838S",2838,"S",32.9539,-105.8225
"2932","USC00295965","2859R",2859,"R",34.5208,-106.2606
"2933","USC00296061","3146R",3146,"R",36.8047,-107.6214
"2934","USC00296115","4144R",4144,"R",35.07,-104.2575
"2935","USC00296275","1611R",1611,"R",36.1839,-105.0608
"2936","USC00296281","5192R",5192,"R",32.1664,-103.425
"2937","USC00296435","5202R",5202,"R",32.3789,-106.0925
"2938","USC00296465","2651R",2651,"R",36.3339,-107.8408
"2939","USC00296619","2641C",2641,"C",36.2994,-103.7408
"2940","USC00296659","4758R",4758,"R",32.65,-103.3833
"2941","USC00296676","2412S",2412,"S",35.5489,-105.6886
"2942","USC00296687","2698S",2698,"S",34.6153,-105.4739
"2943","USC00296754","4089R",4089,"R",35.1392,-106.7108
"2944","USC00296804","3739S",3739,"S",33.3503,-105.14
"2945","USC00296812","2189R",2189,"R",34.4931,-107.8883
"2946","USC00297008","4425S",4425,"S",34.1742,-103.3519
"2947","USC00297180","1941R",1941,"R",34.3447,-108.4922
"2948","USC00297226","3629S",3629,"S",34.78,-103.7492
"2949","USC00297254","3512R",3512,"R",34.1508,-105.0044
"2950","USC00297279","2390S",2390,"S",36.9194,-104.4325
"2951","USC00297280","2023S",2023,"S",36.8864,-104.4428
"2952","USC00297323","786S",786,"S",36.71,-105.4164
"2953","USC00297340","4182R",4182,"R",32.7047,-108.7281
"2954","USC00297386","2703R",2703,"R",33.7158,-108.7769
"2955","USC00297638","2696R",2696,"R",35.9422,-104.2014
"2956","USC00297649","2060R",2060,"R",33.3678,-105.6611
"2957","USC00297867","4600S",4600,"S",35.1086,-103.3283
"2958","USC00298015","2596R",2596,"R",35.2106,-106.3656
"2959","USC00298085","2479R",2479,"R",35.6194,-105.9753
"2960","USC00298107","3935S",3935,"S",34.9358,-104.6805
"2961","USC00298284","3806R",3806,"R",36.795,-108.6917
"2962","USC00298387","3789S",3789,"S",34.0828,-106.8831
"2963","USC00298501","2705R",2705,"R",36.3628,-104.585
"2964","USC00298518","2426S",2426,"S",35.1767,-105.9439
"2965","USC00298524","2216R",2216,"R",35.9247,-107.4656
"2966","USC00298535","5175S",5175,"S",32.2822,-106.7597
"2967","USC00298596","4336S",4336,"S",34.6033,-104.3811
"2968","USC00298668","2233R",2233,"R",36.3906,-105.5864
"2969","USC00298713","4128S",4128,"S",33.2422,-103.3611
"2970","USC00298830","2676R",2676,"R",35.4167,-108.2333
"2971","USC00298834","1725R",1725,"R",35.3,-108.1472
"2972","USC00298845","1299S",1299,"S",36.7664,-106.5536
"2973","USC00299031","2687S",2687,"S",35.7992,-107.1814
"2974","USC00299085","1334R",1334,"R",36.6511,-105.9725
"2975","USC00299128","5045R",5045,"R",33.1406,-107.2314
"2976","USC00299156","4440C",4440,"C",35.2006,-103.6867
"2977","USC00299165","4849S",4849,"S",33.0719,-106.0417
"2978","USC00299330","2297R",2297,"R",35.8167,-104.9244
"2979","USC00299569","5584R",5584,"R",32.3778,-103.7986
"2980","USC00299660","5466R",5466,"R",32.535,-103.9356
"2981","USC00299686","4644S",4644,"S",32.7822,-106.1758
"2982","USC00299691","3061S",3061,"S",32.5564,-108.3667
"2983","USC00299806","2564S",2564,"S",33.3497,-107.6492
"2984","USC00299820","767S",767,"S",35.9478,-106.7469
"2985","USC00299851","3852S",3852,"S",34.4031,-104.6128
"2986","USC00300023","2186R",2186,"R",42.1014,-77.2344
"2987","USC00300055","2758C",2758,"C",43.2722,-78.1664
"2988","USC00300063","2225R",2225,"R",42.4697,-73.9267
"2989","USC00300085","2143R",2143,"R",42.2497,-77.7583
"2990","USC00300093","1951R",1951,"R",42.1003,-78.7497
"2991","USC00300183","1875R",1875,"R",42.3033,-78.0189
"2992","USC00300220","2172R",2172,"R",42.5333,-78.4167
"2993","USC00300321","2481R",2481,"R",42.9328,-76.5447
"2994","USC00300331","2652R",2652,"R",42.7339,-76.6592
"2995","USC00300343","2496S",2496,"S",42.9203,-77.7558
"2996","USC00300360","2206R",2206,"R",42.2833,-75.45
"2997","USC00300443","2727S",2727,"S",43.0303,-78.1692
"2998","USC00300448","2139S",2139,"S",42.3489,-77.3478
"2999","USC00300668","1770R",1770,"R",43.8,-74.8667
"3000","USC00300766","1943R",1943,"R",42.1225,-78.2064
"3001","USC00300785","1710S",1710,"S",43.4361,-75.3697
"3002","USC00300889","2814S",2814,"S",40.9461,-72.3069
"3003","USC00301095","2484S",2484,"S",42.3167,-74.0331
"3004","USC00301110","2061R",2061,"R",43.3306,-75.8417
"3005","USC00301152","2660S",2660,"S",42.8453,-77.2808
"3006","USC00301387","1922R",1922,"R",44.75,-74.2167
"3007","USC00301401","2306S",2306,"S",44.8786,-73.3953
"3008","USC00301436","2121S",2121,"S",42.8239,-74.7386
"3009","USC00301595","2135R",2135,"R",42.6667,-74.4333
"3010","USC00301623","2075R",2075,"R",42.6631,-78.6831
"3011","USC00301708","2109R",2109,"R",43.3203,-73.9256
"3012","USC00301752","2046S",2046,"S",42.7167,-74.9267
"3013","USC00301761","2474R",2474,"R",42.1131,-73.5522
"3014","USC00301787","1766R",1766,"R",42.1342,-77.0692
"3015","USC00301799","2398R",2398,"R",42.6,-76.1833
"3016","USC00301966","2079S",2079,"S",44.7192,-73.7206
"3017","USC00301974","2564S",2564,"S",42.5656,-77.7175
"3018","USC00302036","1878S",1878,"S",42.2558,-74.9128
"3019","USC00302060","2375S",2375,"S",42.0628,-75.4264
"3020","USC00302129","3191S",3191,"S",41.0072,-73.8344
"3021","USC00302366","1657R",1657,"R",42.2356,-74.1433
"3022","USC00302554","2085R",2085,"R",44.2139,-73.5986
"3023","USC00302610","2376S",2376,"S",42.0997,-76.8358
"3024","USC00302627","2385R",2385,"R",42.0858,-76.0878
"3025","USC00303025","1900S",1900,"S",42.3297,-78.4633
"3026","USC00303033","2876S",2876,"S",42.4497,-79.312
"3027","USC00303124","2254R",2254,"R",42.7,-77.4
"3028","USC00303184","2487S",2487,"S",42.8767,-77.0308
"3029","USC00303259","3103R",3103,"R",41.5167,-73.9333
"3030","USC00303284","2254S",2254,"S",43.3333,-73.7333
"3031","USC00303319","2212R",2212,"R",43.0492,-74.3592
"3032","USC00303346","1950S",1950,"S",44.3539,-75.5122
"3033","USC00303354","2537R",2537,"R",42.4833,-78.9333
"3034","USC00303360","2158R",2158,"R",42.7833,-73.4667
"3035","USC00303464","2928R",2928,"R",41.1019,-72.3731
"3036","USC00303773","2451S",2451,"S",42.7442,-77.6083
"3037","USC00303955","2414R",2414,"R",42.7917,-77.5136
"3038","USC00304025","2953S",2953,"S",42.25,-73.8
"3039","USC00304102","1472S",1472,"S",43.755,-74.2692
"3040","USC00304174","2274S",2274,"S",42.4492,-76.4492
"3041","USC00304207","2174R",2174,"R",42.11,-79.1592
"3042","USC00304555","1699S",1699,"S",44.2444,-73.9855
"3043","USC00304575","2295R",2295,"R",42.4486,-74.4653
"3044","USC00304647","2246S",2246,"S",44.7583,-74.6692
"3045","USC00304731","1989R",1989,"R",41.8017,-74.74
"3046","USC00304791","2140R",2140,"R",43.0603,-74.8686
"3047","USC00304808","1944S",1944,"S",42.2472,-78.8125
"3048","USC00304844","2815R",2815,"R",43.1392,-78.6814
"3049","USC00304849","2612R",2612,"R",43.2,-78.6333
"3050","USC00304912","1944S",1944,"S",43.7975,-75.4817
"3051","USC00304996","1958S",1958,"S",44.8419,-74.3081
"3052","USC00305113","1946S",1946,"S",42.4694,-75.0106
"3053","USC00305310","3052S",3052,"S",41.4603,-74.4489
"3054","USC00305334","2359R",2359,"R",41.8553,-73.67
"3055","USC00305377","3411R",3411,"R",40.7328,-73.6183
"3056","USC00305426","2882S",2882,"S",41.7681,-74.155
"3057","USC00305512","1917R",1917,"R",42.8417,-75.7264
"3058","USC00305597","2500R",2500,"R",42.7314,-77.9053
"3059","USC00305714","1528R",1528,"R",43.9708,-74.2219
"3060","USC00305796","3731R",3731,"R",40.5939,-73.9808
"3061","USC00305840","2466R",2466,"R",43.1014,-78.95
"3062","USC00306085","2137S",2137,"S",42.5117,-75.5197
"3063","USC00306138","3010R",3010,"R",40.6328,-73.6269
"3064","USC00306164","2273R",2273,"R",44.7281,-75.4442
"3065","USC00306184","1578S",1578,"S",43.7025,-74.9839
"3066","USC00306314","2534S",2534,"S",43.4622,-76.4933
"3067","USC00306441","3147R",3147,"R",40.7967,-73.0014
"3068","USC00306464","2327R",2327,"R",42.9294,-78.0319
"3069","USC00306538","2350S",2350,"S",44.5658,-73.57
"3070","USC00306649","1872R",1872,"R",42.1389,-74.0914
"3071","USC00306659","2147R",2147,"R",44.65,-73.4667
"3072","USC00306774","2594S",2594,"S",41.38,-74.6847
"3073","USC00306957","1387R",1387,"R",44.2961,-74.1028
"3074","USC00307035","2427R",2427,"R",41.8847,-73.8686
"3075","USC00307134","3321R",3321,"R",40.9619,-72.7158
"3076","USC00307400","2087R",2087,"R",42.1506,-78.7203
"3077","USC00307405","2347R",2347,"R",43.1667,-73.3167
"3078","USC00307484","2661S",2661,"S",43.0333,-73.8167
"3079","USC00307633","3287R",3287,"R",40.9586,-73.1047
"3080","USC00307705","2107R",2107,"R",42.6772,-75.5067
"3081","USC00307799","1526S",1526,"S",42.0167,-74.4167
"3082","USC00307842","2668S",2668,"S",43.2078,-77.0128
"3083","USC00308086","1954R",1954,"R",42.2167,-76.4667
"3084","USC00308088","2174R",2174,"R",42.25,-76.5
"3085","USC00308248","1544R",1544,"R",43.9,-75.0367
"3086","USC00308304","2858R",2858,"R",41.5333,-73.7333
"3087","USC00308322","2971R",2971,"R",41.1128,-74.1572
"3088","USC00308600","2858S",2858,"S",42.75,-73.6833
"3089","USC00308625","1930R",1930,"R",42.8333,-76.0333
"3090","USC00308627","1966R",1966,"R",42.7603,-76.0803
"3091","USC00308631","1640S",1640,"S",44.2308,-74.4383
"3092","USC00308746","2773R",2773,"R",42.4333,-73.6833
"3093","USC00308906","2601S",2601,"S",41.5514,-74.1628
"3094","USC00308910","2110R",2110,"R",42.7417,-78.5108
"3095","USC00308932","1845R",1845,"R",42.1847,-75.1456
"3096","USC00308936","2234R",2234,"R",42.1667,-75.1333
"3097","USC00308944","2074S",2074,"S",44.1481,-74.9003
"3098","USC00308946","3233R",3233,"R",40.655,-73.5053
"3099","USC00308962","1933S",1933,"S",42.6856,-78.2203
"3100","USC00309000","2467S",2467,"S",43.9761,-75.8753
"3101","USC00309047","2553R",2553,"R",42.0019,-76.525
"3102","USC00309055","2247R",2247,"R",44.3564,-75.9286
"3103","USC00309189","2917R",2917,"R",42.2956,-79.5856
"3104","USC00309270","1655R",1655,"R",41.0833,-73.9667
"3105","USC00309292","3127S",3127,"S",41.3906,-73.9608
"3106","USC00309389","2804S",2804,"S",43.5575,-73.4011
"3107","USC00309495","2366R",2366,"R",44.3842,-73.3819
"3108","USC00309670","2905S",2905,"S",41.2664,-73.7975
"3109","USC00310090","4645S",4645,"S",35.3992,-80.1994
"3110","USC00310184","3632R",3632,"R",35.2014,-83.8386
"3111","USC00310212","4636R",4636,"R",35.7425,-78.8369
"3112","USC00310241","4452S",4452,"S",36.2911,-77.9822
"3113","USC00310286","4550S",4550,"S",35.7044,-79.8378
"3114","USC00310375","5343R",5343,"R",35.3872,-76.7764
"3115","USC00310506","2195R",2195,"R",36.1617,-81.8742
"3116","USC00310576","5245R",5245,"R",35.1311,-76.8161
"3117","USC00310645","1556R",1556,"R",36.1878,-81.8736
"3118","USC00310674","5004S",5004,"S",35.5731,-76.5847
"3119","USC00310724","3279S",3279,"S",35.5044,-82.5967
"3120","USC00310843","3253R",3253,"R",35.6072,-82.3594
"3121","USC00310901","2269R",2269,"R",36.1472,-81.7025
"3122","USC00310982","2445S",2445,"S",36.2114,-81.6442
"3123","USC00311055","3262R",3262,"R",35.2283,-82.7358
"3124","USC00311239","4615S",4615,"S",36.0603,-79.4481
"3125","USC00311441","3220R",3220,"R",35.5167,-82.85
"3126","USC00311564","2547R",2547,"R",35.6375,-83.0956
"3127","USC00311606","5517R",5517,"R",34.9833,-76.3
"3128","USC00311624","2800S",2800,"S",35.8297,-82.1769
"3129","USC00311677","4494S",4494,"S",35.9086,-79.0794
"3130","USC00311820","4636R",4636,"R",35.6408,-78.4633
"3131","USC00311881","5054S",5054,"S",35.0247,-78.2758
"3132","USC00311975","4816S",4816,"S",35.4111,-80.5833
"3133","USC00312102","3429R",3429,"R",35.0592,-83.4314
"3134","USC00312200","3482R",3482,"R",35.3117,-83.1747
"3135","USC00312238","3703R",3703,"R",36.4147,-80.2169
"3136","USC00312500","4804R",4804,"R",35.3247,-78.6881
"3137","USC00312515","4168R",4168,"R",36.0425,-78.9625
"3138","USC00312635","5008S",5008,"S",36.0164,-76.5517
"3139","USC00312719","4935R",4935,"R",36.3097,-76.205
"3140","USC00312732","5106R",5106,"R",34.6044,-78.6481
"3141","USC00313017","5006S",5006,"S",35.0583,-78.8583
"3142","USC00313101","3265R",3265,"R",35.45,-82.4833
"3143","USC00313106","3404R",3404,"R",35.4267,-82.5575
"3144","USC00313150","4291R",4291,"R",35.2653,-81.9311
"3145","USC00313228","3274S",3274,"S",35.1803,-83.3928
"3146","USC00313356","4809R",4809,"R",35.2656,-81.1433
"3147","USC00313565","1740R",1740,"R",36.0956,-81.8311
"3148","USC00313638","5124S",5124,"S",35.64,-77.3983
"3149","USC00313784","5051R",5051,"R",34.8872,-79.6922
"3150","USC00313969","4077R",4077,"R",36.3481,-78.4119
"3151","USC00313976","3713R",3713,"R",35.3297,-82.4492
"3152","USC00314055","2598S",2598,"S",35.0567,-83.1983
"3153","USC00314063","4830S",4830,"S",35.9672,-79.9722
"3154","USC00314144","4558R",4558,"R",34.8358,-77.3031
"3155","USC00314260","4026R",4026,"R",35.895,-82.8311
"3156","USC00314456","4397R",4397,"R",36.3967,-77.4239
"3157","USC00314464","4647S",4647,"S",35.1858,-79.6772
"3158","USC00314496","2530S",2530,"S",36.4161,-81.4286
"3159","USC00314684","4825R",4825,"R",35.1967,-77.5433
"3160","USC00314689","5598R",5598,"R",35.2975,-77.5722
"3161","USC00314788","2651R",2651,"R",35.115,-82.9567
"3162","USC00314860","5316S",5316,"S",34.7508,-79.4664
"3163","USC00314938","4143S",4143,"S",35.915,-81.5378
"3164","USC00314962","4670R",4670,"R",36.1325,-77.1708
"3165","USC00314970","4472S",4472,"S",35.8458,-80.2597
"3166","USC00314996","4401C",4401,"C",35.4606,-81.3289
"3167","USC00315116","5190S",5190,"S",34.0103,-78.545
"3168","USC00315123","4344S",4344,"S",36.1028,-78.3039
"3169","USC00315177","5182R",5182,"R",34.6269,-79.025
"3170","USC00315340","4034R",4034,"R",35.6631,-82.0292
"3171","USC00315356","3258S",3258,"S",35.8036,-82.6658
"3172","USC00315743","3963S",3963,"S",35.8439,-80.4972
"3173","USC00315771","4904C",4904,"C",34.9797,-80.5233
"3174","USC00315830","5539R",5539,"R",34.7336,-76.7358
"3175","USC00315838","4044R",4044,"R",35.7297,-81.6728
"3176","USC00315890","3559S",3559,"S",36.4992,-80.6508
"3177","USC00315923","990S",990,"S",35.7586,-82.2711
"3178","USC00315996","4235R",4235,"R",36.4522,-77.0803
"3179","USC00316001","3813R",3813,"R",35.0961,-84.0239
"3180","USC00316256","3815S",3815,"S",36.1631,-81.1494
"3181","USC00316341","3280S",3280,"S",35.5261,-83.3089
"3182","USC00316349","5138R",5138,"R",35.1075,-75.9872
"3183","USC00316507","4030R",4030,"R",36.3,-78.6167
"3184","USC00316510","4469R",4469,"R",36.3022,-78.6108
"3185","USC00316805","3327R",3327,"R",35.2719,-82.6475
"3186","USC00316853","5133S",5133,"S",35.8722,-76.6592
"3187","USC00317056","4734R",4734,"R",34.9869,-79.2189
"3188","USC00317074","4916S",4916,"S",35.7294,-78.6839
"3189","USC00317079","4862R",4862,"R",35.7944,-78.6989
"3190","USC00317202","4235S",4235,"S",36.3825,-79.6947
"3191","USC00317319","4587R",4587,"R",36.4783,-77.6717
"3192","USC00317516","3974R",3974,"R",36.3464,-78.8858
"3193","USC00317548","3971R",3971,"R",36.2333,-80.3069
"3194","USC00317615","4591S",4591,"S",35.6836,-80.4822
"3195","USC00317618","4211S",4211,"S",35.6967,-80.6228
"3196","USC00317656","4791S",4791,"S",35.5347,-79.0464
"3197","USC00317845","4359R",4359,"R",35.3144,-81.5336
"3198","USC00317924","4466R",4466,"R",35.7606,-79.4622
"3199","USC00317994","4622S",4622,"S",35.5164,-78.3458
"3200","USC00318113","5854R",5854,"R",33.9947,-78.0078
"3201","USC00318292","3779S",3779,"S",35.81,-80.8808
"3202","USC00318448","2505R",2505,"R",35.5733,-82.385
"3203","USC00318492","3875R",3875,"R",35.4478,-83.9389
"3204","USC00318500","4725R",4725,"R",35.8847,-77.5386
"3205","USC00318519","4459R",4459,"R",35.9225,-81.1717
"3206","USC00318694","2337S",2337,"S",36.3919,-81.3039
"3207","USC00318744","4478S",4478,"S",35.2058,-82.2517
"3208","USC00318964","4844S",4844,"S",34.9603,-80.0772
"3209","USC00319081","4634R",4634,"R",35.0128,-78.0044
"3210","USC00319123","3995C",3995,"C",35.7742,-83.0981
"3211","USC00319147","2894S",2894,"S",35.4867,-82.9683
"3212","USC00319357","5133R",5133,"R",34.4094,-78.7914
"3213","USC00319423","5441S",5441,"S",34.6611,-78.0456
"3214","USC00319440","4741S",4741,"S",35.8528,-77.0306
"3215","USC00319467","5364S",5364,"S",34.3208,-77.9206
"3216","USC00319476","5007S",5007,"S",35.6939,-77.9456
"3217","USC00319555","3956S",3956,"S",36.1308,-81.2275
"3218","USC00319675","3887S",3887,"S",36.1306,-80.5481
"3219","USC00319704","4433R",4433,"R",36.3783,-79.2544
"3220","USC00320127","2273R",2273,"R",46.7253,-101.505
"3221","USC00320209","2353R",2353,"R",46.4819,-103.3222
"3222","USC00320382","2238S",2238,"S",46.0406,-99.3742
"3223","USC00320590","2162R",2162,"R",46.9283,-104.0158
"3224","USC00320626","1557R",1557,"R",48.8411,-99.7508
"3225","USC00320766","2343R",2343,"R",47.2622,-101.7906
"3226","USC00320941","1877S",1877,"S",48.8217,-100.4525
"3227","USC00320961","1793R",1793,"R",48.7994,-102.2464
"3228","USC00320995","2065S",2065,"S",46.1825,-103.4061
"3229","USC00321052","2316R",2316,"R",46.3797,-100.9408
"3230","USC00321225","2221R",2221,"R",47.7947,-100.5847
"3231","USC00321360","1978R",1978,"R",47.4494,-99.1294
"3232","USC00321362","2177R",2177,"R",47.5089,-99.1211
"3233","USC00321370","2102R",2102,"R",46.425,-101.5742
"3234","USC00321408","2306R",2306,"R",46.8769,-97.2328
"3235","USC00321435","1834S",1834,"S",48.8628,-97.7014
"3236","USC00321456","2311R",2311,"R",47.0644,-101.2119
"3237","USC00321686","2227R",2227,"R",47.2428,-97.6561
"3238","USC00321766","1944S",1944,"S",47.405,-98.0381
"3239","USC00321871","2075C",2075,"C",48.9075,-103.2944
"3240","USC00322188","1983S",1983,"S",46.8911,-102.8111
"3241","USC00322193","2114S",2114,"S",47.1944,-102.8414
"3242","USC00322304","2088S",2088,"S",48.0475,-100.31
"3243","USC00322365","2068R",2068,"R",47.3464,-102.5867
"3244","USC00322482","2219R",2219,"R",46.3694,-98.7661
"3245","USC00322525","1760S",1760,"S",48.4267,-98.47
"3246","USC00322536","2413R",2413,"R",47.2653,-98.8578
"3247","USC00322605","2471R",2471,"R",46.0108,-98.5261
"3248","USC00322695","2399R",2399,"R",46.6167,-97.6383
"3249","USC00322809","2263S",2263,"S",47.1906,-103.2247
"3250","USC00322949","2223R",2223,"R",47.6456,-99.6219
"3251","USC00323004","2165R",2165,"R",46.4581,-101.2
"3252","USC00323117","2413S",2413,"S",46.0333,-97.595
"3253","USC00323196","1733S",1733,"S",48.9081,-103.8056
"3254","USC00323207","2416R",2416,"R",46.05,-100.6667
"3255","USC00323217","2127R",2127,"R",48.4583,-101.5697
"3256","USC00323287","2347S",2347,"S",46.1581,-98.4
"3257","USC00323309","2318R",2318,"R",46.6275,-99.1383
"3258","USC00323376","1974S",1974,"S",47.6539,-101.4197
"3259","USC00323594","2477R",2477,"R",48.4181,-97.4247
"3260","USC00323621","2231R",2231,"R",47.9217,-97.0981
"3261","USC00323686","2313R",2313,"R",48.2675,-100.8439
"3262","USC00323705","2107R",2107,"R",47.4011,-103.2072
"3263","USC00323908","2403R",2403,"R",46.0667,-96.9
"3264","USC00323963","1919S",1919,"S",48.9989,-99.3464
"3265","USC00324013","2082R",2082,"R",47.8083,-99.8758
"3266","USC00324083","2048R",2048,"R",46.5172,-100.3486
"3267","USC00324091","2243R",2243,"R",46.5917,-101.8075
"3268","USC00324102","1989R",1989,"R",46.9028,-102.0478
"3269","USC00324178","2072R",2072,"R",45.9925,-102.6442
"3270","USC00324203","2268R",2268,"R",47.4389,-97.0664
"3271","USC00324343","1802R",1802,"R",47.35,-100.0167
"3272","USC00324418","2190S",2190,"S",46.8844,-98.685
"3273","USC00324571","2275S",2275,"S",47.8967,-102.9208
"3274","USC00324646","1907S",1907,"S",48.6692,-102.0975
"3275","USC00324722","2111R",2111,"R",47.3714,-102.7606
"3276","USC00324937","2434S",2434,"S",46.3547,-98.2928
"3277","USC00324958","1661S",1661,"S",48.7622,-98.3447
"3278","USC00325013","2031R",2031,"R",47.8742,-97.7106
"3279","USC00325078","1885R",1885,"R",48.2881,-99.4317
"3280","USC00325210","2352R",2352,"R",46.2667,-100.2306
"3281","USC00325220","2452R",2452,"R",46.4386,-97.6856
"3282","USC00325479","2245S",2245,"S",46.8128,-100.9097
"3283","USC00325638","2119R",2119,"R",47.8214,-101.2922
"3284","USC00325660","2155R",2155,"R",47.4989,-97.3514
"3285","USC00325710","2461S",2461,"S",47.4825,-100.4444
"3286","USC00325730","2137S",2137,"S",47.5808,-98.6422
"3287","USC00325754","2511S",2511,"S",46.4025,-97.2381
"3288","USC00325764","2095R",2095,"R",47.7619,-98.1817
"3289","USC00325813","2294R",2294,"R",46.9161,-103.5264
"3290","USC00325848","1881R",1881,"R",48.0781,-99.2656
"3291","USC00325993","2023S",2023,"S",48.1803,-101.2964
"3292","USC00326015","2507R",2507,"R",46.6706,-100.2294
"3293","USC00326025","1792R",1792,"R",48.7603,-101.5089
"3294","USC00326155","2155S",2155,"S",46.3719,-102.3164
"3295","USC00326255","2192S",2192,"S",46.5067,-99.7692
"3296","USC00326315","2186S",2186,"S",46.5414,-102.8692
"3297","USC00326365","2106S",2106,"S",46.8925,-101.4897
"3298","USC00326620","2267R",2267,"R",46.1458,-98.0919
"3299","USC00326857","2333R",2333,"R",48.4,-97.75
"3300","USC00327027","1945S",1945,"S",48.0356,-98.01
